subject_id,lifelog_date,mACStatus_m_charging_value_0_count,mACStatus_m_charging_value_1_count,mActivity_m_activity_value_0_count,mActivity_m_activity_value_1_count,mActivity_m_activity_value_3_count,mActivity_m_activity_value_4_count,mActivity_m_activity_value_7_count,mActivity_m_activity_value_8_count,mAmbience_m_ambience_object_len_mean,mAmbience_m_ambience_object_len_max,mAmbience_m_ambience_object_len_sum,mAmbience_m_ambience_object_len_count,mBle_m_ble_object_len_mean,mBle_m_ble_object_len_max,mBle_m_ble_object_len_sum,mBle_m_ble_object_len_count,mGps_m_gps_object_len_mean,mGps_m_gps_object_len_max,mGps_m_gps_object_len_sum,mGps_m_gps_object_len_count,mLight_m_light_mean,mLight_m_light_std,mLight_m_light_min,mLight_m_light_max,mLight_m_light_sum,mLight_m_light_median,mLight_m_light_count,mScreenStatus_m_screen_use_value_0_count,mScreenStatus_m_screen_use_value_1_count,mUsageStats_m_usage_stats_object_len_mean,mUsageStats_m_usage_stats_object_len_max,mUsageStats_m_usage_stats_object_len_sum,mUsageStats_m_usage_stats_object_len_count,mWifi_m_wifi_object_len_mean,mWifi_m_wifi_object_len_max,mWifi_m_wifi_object_len_sum,mWifi_m_wifi_object_len_count,wHr_heart_rate_object_len_mean,wHr_heart_rate_object_len_max,wHr_heart_rate_object_len_sum,wHr_heart_rate_object_len_count,wLight_w_light_mean,wLight_w_light_std,wLight_w_light_min,wLight_w_light_max,wLight_w_light_sum,wLight_w_light_median,wLight_w_light_count,wPedo_step_mean,wPedo_step_std,wPedo_step_min,wPedo_step_max,wPedo_step_sum,wPedo_step_median,wPedo_step_count,wPedo_step_frequency_mean,wPedo_step_frequency_std,wPedo_step_frequency_min,wPedo_step_frequency_max,wPedo_step_frequency_sum,wPedo_step_frequency_median,wPedo_step_frequency_count,wPedo_running_step_mean,wPedo_running_step_std,wPedo_running_step_min,wPedo_running_step_max,wPedo_running_step_sum,wPedo_running_step_median,wPedo_running_step_count,wPedo_walking_step_mean,wPedo_walking_step_std,wPedo_walking_step_min,wPedo_walking_step_max,wPedo_walking_step_sum,wPedo_walking_step_median,wPedo_walking_step_count,wPedo_distance_mean,wPedo_distance_std,wPedo_distance_min,wPedo_distance_max,wPedo_distance_sum,wPedo_distance_median,wPedo_distance_count,wPedo_speed_mean,wPedo_speed_std,wPedo_speed_min,wPedo_speed_max,wPedo_speed_sum,wPedo_speed_median,wPedo_speed_count,wPedo_burned_calories_mean,wPedo_burned_calories_std,wPedo_burned_calories_min,wPedo_burned_calories_max,wPedo_burned_calories_sum,wPedo_burned_calories_median,wPedo_burned_calories_count
id05,2024-09-20,763.0,637.0,5.0,0.0,954.0,436.0,14.0,1.0,10.0,10,6850,685,4.818181818181818,10.0,159.0,33.0,11.022630834512023,15.0,15586.0,1414.0,174.71793687590238,190.7456335847402,0.0,729.0,25334.100847005844,105.97500610351562,145,1191.0,189.0,4.280701754385965,12.0,244.0,57.0,5.914893617021277,61.0,834.0,141.0,39.870588235294115,61.0,23723.0,595.0,69.2832422586521,138.6384203157806,0.0,1756.0,76073.0,11.0,1098.0,2.0969116080937167,10.607163621307704,0.0,104.0,1969.0,0.0,939.0,0.03494852680156195,0.17678606035512845,0.0,1.7333333333333334,32.81666666666667,0.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,0.0,0.0,0.0,0.0,0.0,0.0,939.0,1.6271778305752462,8.329087865150983,0.0,84.91000366210938,1527.9199829101562,0.0,939.0,0.027119630509587437,0.13881813108584978,0.0,1.415166727701823,25.465333048502604,0.0,939.0,0.07257736173554605,0.40140801452437247,0.0,4.409999847412109,68.15014266967773,0.0,939.0
id05,2024-09-22,713.0,637.0,177.0,10.0,1234.0,0.0,17.0,2.0,10.0,10,7200,720,6.423728813559322,60.0,379.0,59.0,10.975694444444445,17.0,15805.0,1440.0,260.6025123099486,1183.5720799690619,0.0,13923.0234375,37526.7617726326,16.503750324249268,144,870.0,530.0,3.4444444444444446,11.0,248.0,72.0,7.076923076923077,95.0,1012.0,143.0,,,,,316.7990783410138,1079.8726017345793,0.0,11865.0,343727.0,0.0,1085.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0,0.0,0.0,0.0,0.0,0.0,0.0,1218.0
id05,2024-09-23,577.0,817.0,378.0,9.0,868.0,31.0,138.0,0.0,10.0,10,7020,702,13.727272727272727,49.0,453.0,33.0,12.927119831814997,20.0,18447.0,1427.0,817.5773665342066,6948.589901584157,0.0,83325.984375,117731.14078092575,6.007500171661377,144,1076.0,308.0,4.730769230769231,14.0,369.0,78.0,15.37984496124031,103.0,1984.0,129.0,13.0,13.0,13.0,1.0,714.4543630892678,1743.8722207958278,0.0,12188.0,712311.0,69.0,997.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0
id05,2024-09-24,736.0,694.0,156.0,0.0,739.0,425.0,114.0,6.0,10.0,10,7200,720,7.685185185185185,46.0,415.0,54.0,11.245833333333334,19.0,16194.0,1440.0,741.6581798560089,6711.7820704872765,0.0,80576.984375,106798.77789926529,46.001251220703125,144,900.0,530.0,4.463768115942029,11.0,308.0,69.0,13.345070422535212,81.0,1895.0,142.0,44.83196721311475,61.0,32817.0,732.0,482.19218241042347,3307.43765740051,0.0,63866.0,444099.0,120.0,921.0,8.115384615384615,24.83628755683133,0.0,195.0,10550.0,0.0,1300.0,0.13525641025641028,0.41393812594718843,0.0,3.25,175.83333333333334,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,6.231058820577768,19.117455614664607,0.0,148.390380859375,8100.376466751099,0.0,1300.0,0.10385098034296279,0.31862426024440993,0.0,2.4731730143229167,135.00627444585163,0.0,1300.0,0.49987150238110467,8.128687225888868,0.0,291.849945127964,649.8329530954361,0.0,1300.0
id05,2024-09-25,670.0,720.0,329.0,17.0,960.0,0.0,132.0,2.0,10.0,10,7200,720,7.758620689655173,48.0,450.0,58.0,11.395833333333334,20.0,16410.0,1440.0,181.2590695106321,413.16574882807464,0.0,2999.025146484375,26101.30600953102,14.478750705718994,144,921.0,499.0,5.119565217391305,15.0,471.0,92.0,11.313868613138686,129.0,1550.0,137.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,217.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id05,2024-09-26,715.0,654.0,179.0,6.0,1102.0,3.0,74.0,5.0,10.0,10,6540,654,5.714285714285714,51.0,200.0,35.0,11.0996336996337,16.0,15151.0,1365.0,248.7541396756103,1392.5596191899922,0.0,16130.0029296875,34328.07127523422,8.977499961853027,138,1071.0,278.0,4.19672131147541,14.0,256.0,61.0,9.903703703703703,70.0,1337.0,135.0,50.20615796519411,61.0,37504.0,747.0,627.4106728538283,3502.805456453849,0.0,77253.0,540828.0,146.5,862.0,9.197927461139896,23.19422761960941,0.0,133.0,8876.0,0.0,965.0,0.15329879101899826,0.3865704603268229,0.0,2.216666666666667,147.93333333333334,0.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,965.0,0.0,0.0,0.0,0.0,0.0,0.0,965.0,7.141738765103829,18.064186095082075,0.0,102.659912109375,6891.777908325195,0.0,965.0,0.11902897941839716,0.30106976825136783,0.0,1.71099853515625,114.86296513875325,0.0,965.0,0.33901764864748624,0.8937900127515385,0.0,8.809996604919434,327.1520309448242,0.0,965.0
id05,2024-09-27,662.0,752.0,246.0,3.0,1122.0,1.0,57.0,5.0,10.0,10,6990,699,4.833333333333333,27.0,232.0,48.0,11.122893258426966,20.0,15839.0,1424.0,150.58971052991933,900.8427962838264,0.0,10769.017578125,21835.508026838303,8.977499961853027,145,1033.0,401.0,4.32,10.0,324.0,75.0,7.588652482269503,48.0,1070.0,141.0,54.398275862068964,61.0,31551.0,580.0,260.9948805460751,1949.7024700141387,0.0,52623.0,305886.0,23.0,1172.0,4.28218966846569,15.858331109294665,0.0,181.0,5554.0,0.0,1297.0,0.0713698278077615,0.2643055184882446,0.0,3.0166666666666666,92.56666666666666,0.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.0,0.0,0.0,0.0,0.0,0.0,0.0,1297.0,3.277907701667309,12.183542343964662,0.0,138.889892578125,4251.4462890625,0.0,1297.0,0.054631795027788484,0.20305903906607778,0.0,2.31483154296875,70.85743815104166,0.0,1297.0,0.28344385009962686,4.893848170053388,0.0,175.28851318359375,367.626673579216,0.0,1297.0
id05,2024-09-28,493.0,927.0,384.0,5.0,979.0,0.0,72.0,0.0,10.0,10,7200,720,4.1891891891891895,20.0,155.0,37.0,11.3125,20.0,16290.0,1440.0,541.9786192609204,3792.50340674734,0.0,44229.984375,78044.92117357254,1.0125000476837158,144,1062.0,338.0,4.696428571428571,10.0,263.0,56.0,11.23611111111111,79.0,1618.0,144.0,38.505649717514125,61.0,13631.0,354.0,485.14703110273325,2583.895194195747,0.0,70963.0,514741.0,0.0,1061.0,2.496212121212121,14.692449337033937,0.0,166.0,3295.0,0.0,1320.0,0.04160353535353535,0.24487415561723205,0.0,2.7666666666666666,54.916666666666664,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,1320.0,1.8790423768939395,11.068856722007318,0.0,123.5400390625,2480.3359375,0.0,1320.0,0.03131737294823232,0.1844809453667883,0.0,2.0590006510416665,41.338932291666666,0.0,1320.0,0.08237881710131963,0.4941926149641651,0.0,4.239997863769531,108.74003857374191,0.0,1320.0
id05,2024-09-29,622.0,778.0,308.0,0.0,1078.0,0.0,51.0,3.0,10.0,10,7200,720,2.3958333333333335,5.0,115.0,48.0,11.059399021663173,17.0,15826.0,1431.0,74.45297211574183,202.09206965290102,0.0,1766.0025634765625,10721.227984666824,7.020000457763672,144,896.0,484.0,3.2,14.0,128.0,40.0,7.601398601398602,55.0,1087.0,143.0,38.661764705882355,61.0,2629.0,68.0,505.92070484581495,2387.6435581766614,0.0,56540.0,574220.0,0.0,1135.0,2.03984375,13.293139546625515,0.0,168.0,2611.0,0.0,1280.0,0.03399739583333333,0.2215523257770922,0.0,2.8,43.516666666666666,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.0,1.569579792022705,10.245901936633484,0.0,129.47021484375,2009.0621337890625,0.0,1280.0,0.02615966320037842,0.17076503227722498,0.0,2.1578369140625,33.484368896484376,0.0,1280.0,0.07264062166213989,0.44531773962675864,0.0,4.0,92.97999572753906,0.0,1280.0
id05,2024-09-30,590.0,814.0,459.0,0.0,833.0,28.0,86.0,8.0,10.0,10,6890,689,4.681818181818182,27.0,206.0,44.0,12.662131519274377,20.0,16752.0,1323.0,91.32322564259381,266.94736721528676,0.0,2172.01513671875,12967.898041248322,7.52625036239624,142,912.0,452.0,5.276315789473684,12.0,401.0,76.0,7.845454545454546,61.0,863.0,110.0,46.875,61.0,34125.0,728.0,942.2234309623431,5145.4989284063695,0.0,101468.0,1125957.0,0.0,1195.0,5.942494398805079,20.798171919865986,0.0,157.0,7957.0,0.0,1339.0,0.09904157331341798,0.34663619866443296,0.0,2.6166666666666667,132.61666666666667,0.0,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,1339.0,4.546661206018221,16.00098965427958,0.0,122.72991943359375,6087.979354858398,0.0,1339.0,0.07577768676697036,0.2666831609046596,0.0,2.0454986572265623,101.46632258097331,0.0,1339.0,0.20181933937898938,0.7088469864362003,0.0,4.279998779296875,270.2360954284668,0.0,1339.0
id05,2024-10-01,782.0,628.0,182.0,0.0,1166.0,0.0,92.0,0.0,10.0,10,7200,720,8.387755102040817,96.0,411.0,49.0,11.13997113997114,20.0,15440.0,1386.0,127.09969232314162,548.5592671514235,0.0,5699.97021484375,18302.355694532394,1.0125000476837158,144,995.0,425.0,3.986111111111111,12.0,287.0,72.0,10.237410071942445,106.0,1423.0,139.0,45.74175824175824,61.0,16650.0,364.0,145.0134168157424,309.7358663318531,0.0,2067.0,162125.0,0.0,1118.0,5.88252427184466,21.73260025705256,0.0,205.0,6059.0,0.0,1030.0,0.098042071197411,0.3622100042842094,0.0,3.4166666666666665,100.98333333333333,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,4.485591038453927,16.669963784175017,0.0,154.920166015625,4620.158769607544,0.0,1030.0,0.07475985064089877,0.2778327297362503,0.0,2.5820027669270833,77.00264616012574,0.0,1030.0,0.20006425253395896,0.714940782580936,0.0,4.5099945068359375,206.06618010997772,0.0,1030.0
id05,2024-10-04,787.0,117.0,212.0,2.0,478.0,4.0,203.0,5.0,10.0,10,3990,399,14.785714285714286,55.0,207.0,14.0,11.596610169491525,20.0,10263.0,885.0,568.7410888516384,4001.7912970379452,0.0,38012.01953125,52324.18017435074,1.0125000476837158,92,747.0,147.0,3.857142857142857,10.0,135.0,35.0,11.956521739130435,57.0,825.0,69.0,8.167076167076168,61.0,3324.0,407.0,7.098696461824954,164.2839151988829,0.0,3807.0,3812.0,0.0,537.0,0.052142857142857144,1.6008382300861441,0.0,58.0,73.0,0.0,1400.0,0.0008690476190476191,0.02668063716810241,0.0,0.9666666666666667,1.2166666666666668,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,0.0,1400.0,0.04069285529000419,1.2620910418011115,0.0,45.91999816894531,56.96999740600586,0.0,1400.0,0.0006782142548334031,0.021034850696685183,0.0,0.7653333028157552,0.9494999567667644,0.0,1400.0,0.0014642856802259173,0.054788553317646024,0.0,2.049999952316284,2.049999952316284,0.0,1400.0
id05,2024-10-05,757.0,683.0,241.0,11.0,1059.0,0.0,127.0,2.0,10.0,10,7200,720,13.466666666666667,142.0,404.0,30.0,11.09149855907781,19.0,15395.0,1388.0,500.92361968424586,3134.413917030059,0.0,33592.99609375,72133.0012345314,11.002500534057617,144,1146.0,294.0,4.492537313432836,15.0,301.0,67.0,12.333333333333334,100.0,1702.0,138.0,30.491304347826087,61.0,14026.0,460.0,216.0935412026726,627.7626763852418,0.0,10713.0,194052.0,17.0,898.0,4.3074691805656276,19.32942651417244,0.0,180.0,5940.0,0.0,1379.0,0.07179115300942712,0.32215710856954066,0.0,3.0,99.0,0.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,3.3001699247076686,14.839940721110224,0.0,138.43994140625,4550.934326171875,0.0,1379.0,0.05500283207846114,0.24733234535183693,0.0,2.3073323567708335,75.84890543619791,0.0,1379.0,0.14858589697956087,0.6566878647432666,0.0,5.110008239746094,204.89995193481445,0.0,1379.0
id05,2024-10-06,652.0,618.0,115.0,0.0,1076.0,4.0,75.0,0.0,10.0,10,6120,612,4.777777777777778,13.0,129.0,27.0,11.045922406967538,17.0,13951.0,1263.0,176.28593238379605,1076.553099892252,0.0,11475.0,22740.88527750969,2.0250000953674316,129,981.0,279.0,4.023255813953488,11.0,173.0,43.0,7.21259842519685,63.0,916.0,127.0,55.31736526946108,61.0,18476.0,334.0,39.365091463414636,208.49040813220697,0.0,4999.0,51647.0,0.0,1312.0,4.093906093906094,16.9468927189374,0.0,176.0,4098.0,0.0,1001.0,0.06823176823176823,0.28244821198228975,0.0,2.933333333333333,68.3,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,1001.0,3.217777339847652,13.503364002688107,0.0,154.1798095703125,3220.9951171875,0.0,1001.0,0.053629622330794206,0.22505606671146852,0.0,2.569663492838542,53.683251953125,0.0,1001.0,0.1606778383969546,0.6709696002631785,0.0,7.189964294433594,160.83851623535156,0.0,1001.0
id05,2024-10-09,567.0,660.0,88.0,3.0,997.0,11.0,125.0,3.0,10.0,10,5670,567,6.382352941176471,16.0,217.0,34.0,11.025931928687196,16.0,13606.0,1234.0,169.19388481140138,892.1099093861902,0.0,9463.97265625,21149.23560142517,7.020000457763672,125,901.0,316.0,3.7241379310344827,14.0,216.0,58.0,13.623376623376624,82.0,1049.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id05,2024-10-10,1012.0,166.0,200.0,12.0,838.0,43.0,102.0,3.0,10.0,10,5600,560,15.0,41.0,345.0,23.0,11.16865261228231,19.0,12185.0,1091.0,313.19724576004216,978.8663144061135,0.0,8802.0,38210.06398272514,7.020000219345093,122,917.0,261.0,4.887096774193548,15.0,303.0,62.0,22.475,77.0,1798.0,80.0,55.23720930232558,61.0,47504.0,860.0,363.1189634864547,880.9555362341307,0.0,17487.0,308288.0,184.0,849.0,9.049438202247192,28.030832789280993,0.0,237.0,8054.0,0.0,890.0,0.15082397003745318,0.46718054648801666,0.0,3.95,134.23333333333332,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,7.034075952379891,21.9160871308407,0.0,186.03369140625,6260.327597618103,0.0,890.0,0.11723459920633152,0.365268118847345,0.0,3.1005615234375,104.33879329363505,0.0,890.0,0.30771012895562677,0.9145312267732905,0.0,5.6800079345703125,273.8620147705078,0.0,890.0
id05,2024-10-13,780.0,595.0,250.0,8.0,981.0,135.0,40.0,1.0,10.0,10,6700,670,11.0,68.0,407.0,37.0,10.916124367317426,19.0,15097.0,1383.0,210.9897467028605,1401.8777628774753,0.0,16932.982421875,30804.50301861763,6.513750314712524,146,946.0,399.0,3.857142857142857,11.0,270.0,70.0,10.444444444444445,50.0,1410.0,135.0,55.31292517006803,61.0,24393.0,441.0,68.26029216467464,85.08418064594102,0.0,1290.0,51400.0,40.0,753.0,3.28515625,13.957887962537718,0.0,157.0,1682.0,0.0,512.0,0.05475260416666667,0.23263146604229545,0.0,2.6166666666666667,28.033333333333335,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,0.0,0.0,0.0,0.0,512.0,2.541778326034546,10.87208369077147,0.0,125.1196517944336,1301.3905029296875,0.0,512.0,0.04236297210057576,0.1812013948461912,0.0,2.0853275299072265,21.68984171549479,0.0,512.0,0.1301364190876484,0.6288896770771576,0.0,10.069951057434082,66.62984657287598,0.0,512.0
id05,2024-10-15,621.0,646.0,301.0,4.0,834.0,93.0,53.0,2.0,10.0,10,6300,630,11.952380952380953,53.0,502.0,42.0,11.443579766536965,20.0,14705.0,1285.0,275.6777989625931,998.1730257254238,0.0,8139.01513671875,35838.1138651371,31.016250610351562,130,778.0,509.0,5.140845070422535,16.0,365.0,71.0,15.194915254237289,73.0,1793.0,118.0,56.87689713322091,61.0,33728.0,593.0,610.9346846846847,1874.1295234219149,0.0,16289.0,813765.0,34.0,1332.0,3.5752539242843953,14.554969957608503,0.0,118.0,3872.0,0.0,1083.0,0.05958756540473992,0.24258283262680835,0.0,1.9666666666666666,64.53333333333333,0.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,0.0,0.0,0.0,0.0,0.0,0.0,1083.0,2.7232883555517082,11.132705778085686,0.0,91.88134765625,2949.3212890625,0.0,1083.0,0.04538813925919514,0.18554509630142796,0.0,1.5313557942708333,49.155354817708336,0.0,1083.0,0.12788498192502742,0.5182194205246966,0.0,4.079978942871094,138.4994354248047,0.0,1083.0
id05,2024-10-16,639.0,687.0,103.0,1.0,587.0,532.0,103.0,0.0,10.0,10,6510,651,12.675,55.0,507.0,40.0,10.996951219512194,17.0,14428.0,1312.0,207.73730167702064,465.3402947211658,0.0,3393.967529296875,27836.798424720764,49.51125144958496,134,969.0,357.0,4.931506849315069,12.0,360.0,73.0,11.2,43.0,1456.0,130.0,56.427350427350426,61.0,6602.0,117.0,54.86440677966102,96.09242549383448,0.0,247.0,9711.0,0.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id05,2024-10-17,562.0,839.0,164.0,0.0,721.0,495.0,41.0,0.0,10.0,10,6970,697,6.647058823529412,26.0,226.0,34.0,11.062059238363894,19.0,15686.0,1418.0,131.6415269841681,391.0555820225916,0.0,3897.990234375,18824.73835873604,7.020000457763672,143,1097.0,314.0,4.344262295081967,19.0,265.0,61.0,9.056737588652481,43.0,1277.0,141.0,42.06622516556291,61.0,12704.0,302.0,241.44550669216062,1358.048942231485,0.0,30251.0,126276.0,155.0,523.0,3.793798449612403,16.489295190850072,0.0,128.0,2447.0,0.0,645.0,0.06322997416020672,0.2748215865141679,0.0,2.1333333333333333,40.78333333333333,0.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,2.9012308239012725,12.642024554219448,0.0,98.900146484375,1871.2938814163208,0.0,645.0,0.04835384706502121,0.21070040923699085,0.0,1.6483357747395833,31.18823135693868,0.0,645.0,0.13128644958022953,0.5700501709639629,0.0,4.339982986450195,84.67975997924805,0.0,645.0
id05,2024-10-18,932.0,498.0,116.0,8.0,1248.0,0.0,68.0,0.0,10.0,10,7200,720,5.043478260869565,31.0,116.0,23.0,11.190514469453376,20.0,13921.0,1244.0,129.07781784567567,433.8876499363441,0.0,5061.01513671875,18587.205769777298,3.9825000762939453,144,1139.0,291.0,4.310344827586207,14.0,250.0,58.0,8.845528455284553,59.0,1088.0,123.0,54.22608695652174,61.0,6236.0,115.0,29.515765765765767,56.3996319737212,0.0,282.0,13105.0,0.0,444.0,2.7081306462821404,15.402965026945509,0.0,163.0,3897.0,0.0,1439.0,0.04513551077136901,0.25671608378242505,0.0,2.716666666666667,64.95,0.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,0.0,0.0,0.0,0.0,0.0,0.0,1439.0,2.0352894330372653,11.575628566894675,0.0,121.8399658203125,2928.781494140625,0.0,1439.0,0.03392149055062109,0.1929271427815779,0.0,2.0306660970052084,48.81302490234375,0.0,1439.0,0.09567061921968652,0.5296388552789433,0.0,3.979999542236328,137.6700210571289,0.0,1439.0
id05,2024-10-22,775.0,616.0,234.0,0.0,1075.0,7.0,71.0,4.0,10.0,10,6980,698,4.793103448275862,11.0,139.0,29.0,13.415730337078651,20.0,17910.0,1335.0,48.28178752149854,187.473285448201,0.0,1854.0225830078125,6759.450253009796,0.0,140,1088.0,273.0,4.183098591549296,16.0,297.0,71.0,6.656488549618321,49.0,872.0,131.0,60.18200836820084,61.0,28767.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id05,2024-10-23,887.0,503.0,169.0,9.0,1035.0,66.0,102.0,9.0,10.0,10,6880,688,9.242424242424242,53.0,305.0,33.0,11.266730401529637,19.0,11785.0,1046.0,249.45204841239112,1311.382151540874,0.0,11542.0283203125,34923.28677773476,1.0125000476837158,140,1107.0,233.0,4.152777777777778,11.0,299.0,72.0,11.289719626168225,44.0,1208.0,107.0,44.76846590909091,61.0,31517.0,704.0,385.6545667447307,2971.035554127356,0.0,78382.0,329349.0,40.0,854.0,12.428035043804757,26.02056281562485,0.0,151.0,9930.0,0.0,799.0,0.20713391739674594,0.4336760469270808,0.0,2.5166666666666666,165.5,0.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,9.542582525031289,20.174847787670224,0.0,120.1300048828125,7624.5234375,0.0,799.0,0.1590430420838548,0.33624746312783677,0.0,2.002166748046875,127.075390625,0.0,799.0,0.4330677132731833,0.9183036427119473,0.0,6.170051574707031,346.02110290527344,0.0,799.0
id05,2024-10-24,531.0,889.0,79.0,3.0,1288.0,1.0,39.0,0.0,10.0,10,6980,698,5.413793103448276,17.0,157.0,29.0,11.085043988269796,19.0,15120.0,1364.0,128.84766043060355,377.0973221858245,0.0,4281.99755859375,18554.063102006912,25.008750915527344,144,1153.0,267.0,4.190476190476191,11.0,176.0,42.0,7.764705882352941,21.0,1056.0,136.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id05,2024-10-25,1053.0,367.0,139.0,0.0,1259.0,0.0,32.0,0.0,10.0,10,7200,720,13.085714285714285,41.0,458.0,35.0,11.158762886597938,20.0,10824.0,970.0,324.91079373492136,526.5939918956498,0.0,1702.0125732421875,46787.154297828674,2.0250000953674316,144,1061.0,329.0,4.448275862068965,13.0,258.0,58.0,12.92079207920792,46.0,1305.0,101.0,57.03403565640195,61.0,35190.0,617.0,254.39453125,432.6387779655442,0.0,5587.0,195375.0,46.0,768.0,3.6683291770573567,15.533933519496486,0.0,109.0,2942.0,0.0,802.0,0.06113881961762261,0.25889889199160804,0.0,1.8166666666666667,49.03333333333333,0.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,0.0,0.0,0.0,0.0,0.0,0.0,802.0,2.8148749677320373,11.920061285386605,0.0,85.002197265625,2257.5297241210938,0.0,802.0,0.046914582795533954,0.19866768808977686,0.0,1.4167032877604167,37.62549540201823,0.0,802.0,0.14628384171281372,0.7574625785568888,0.0,15.099999368190765,117.3196410536766,0.0,802.0
id05,2024-10-26,573.0,622.0,114.0,1.0,964.0,99.0,55.0,2.0,10.0,10,6020,602,5.538461538461538,8.0,72.0,13.0,11.113673805601318,17.0,13492.0,1214.0,118.60675993465608,265.9295460743058,0.0,2639.99267578125,14707.238231897354,4.488750100135803,124,1106.0,99.0,3.738095238095238,13.0,157.0,42.0,8.680327868852459,50.0,1059.0,122.0,47.170553935860056,61.0,32359.0,686.0,234.26412092283215,2173.43025576654,0.0,57991.0,294470.0,0.0,1257.0,8.91039156626506,23.81175130209104,0.0,217.0,11833.0,0.0,1328.0,0.14850652610441767,0.39686252170151703,0.0,3.6166666666666667,197.21666666666667,0.0,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,6.97897559476186,18.70240692743903,0.0,167.33013916015625,9268.07958984375,0.0,1328.0,0.11631625991269767,0.31170678212398395,0.0,2.788835652669271,154.4679931640625,0.0,1328.0,0.5334856941039303,7.41997363340377,0.0,268.8094482421875,708.4690017700195,0.0,1328.0
