feature,nonmissing_ratio,zero_ratio,feature_type,semantic_group
mUsageStats_m_usage_stats_16_20_object_len_std,0.9642857142857143,0.9642857142857143,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_16_20_object_len_min,0.97,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_16_20_object_len_q25,0.97,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_16_20_object_len_median,0.97,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_16_20_object_len_q75,0.97,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_16_20_object_len_q95,0.97,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_16_20_object_len_q99,0.97,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_16_20_object_len_max,0.97,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_16_20_object_len_sum,0.97,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_16_20_object_len_nonnull_count,0.97,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_16_20_object_len_zero_count,0.97,0.97,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_16_20_object_len_nonzero_count,0.97,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_16_20_object_len_negative_count,0.97,0.97,invalid_or_constant,app_usage
mUsageStats_20_24_row_count,0.9857142857142858,0.02142857142857143,coverage_proxy,app_usage
mUsageStats_m_usage_stats_20_24_object_len_mean,0.9642857142857143,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_20_24_object_len_std,0.9542857142857143,0.9542857142857143,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_20_24_object_len_min,0.9642857142857143,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_20_24_object_len_q25,0.9642857142857143,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_20_24_object_len_median,0.9642857142857143,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_20_24_object_len_q75,0.9642857142857143,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_20_24_object_len_q95,0.9642857142857143,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_20_24_object_len_q99,0.9642857142857143,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_20_24_object_len_max,0.9642857142857143,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_20_24_object_len_sum,0.9642857142857143,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_20_24_object_len_nonnull_count,0.9642857142857143,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_20_24_object_len_zero_count,0.9642857142857143,0.9642857142857143,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_20_24_object_len_nonzero_count,0.9642857142857143,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_20_24_object_len_negative_count,0.9642857142857143,0.9642857142857143,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_00_04_object_len_mean,0.8128571428571428,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_00_04_object_len_std,0.6671428571428571,0.6671428571428571,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_00_04_object_len_min,0.8128571428571428,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_00_04_object_len_q25,0.8128571428571428,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_00_04_object_len_median,0.8128571428571428,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_00_04_object_len_q75,0.8128571428571428,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_00_04_object_len_q95,0.8128571428571428,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_00_04_object_len_q99,0.8128571428571428,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_00_04_object_len_max,0.8128571428571428,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_00_04_object_len_sum,0.8128571428571428,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_00_04_object_len_nonnull_count,0.8128571428571428,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_00_04_object_len_zero_count,0.8128571428571428,0.8128571428571428,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_00_04_object_len_nonzero_count,0.8128571428571428,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_00_04_object_len_negative_count,0.8128571428571428,0.8128571428571428,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_04_08_object_len_mean,0.7728571428571429,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_04_08_object_len_std,0.6942857142857143,0.6942857142857143,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_04_08_object_len_min,0.7728571428571429,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_04_08_object_len_q25,0.7728571428571429,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_04_08_object_len_median,0.7728571428571429,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_04_08_object_len_q75,0.7728571428571429,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_04_08_object_len_q95,0.7728571428571429,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_04_08_object_len_q99,0.7728571428571429,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_04_08_object_len_max,0.7728571428571429,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_04_08_object_len_sum,0.7728571428571429,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_04_08_object_len_nonnull_count,0.7728571428571429,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_04_08_object_len_zero_count,0.7728571428571429,0.7728571428571429,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_04_08_object_len_nonzero_count,0.7728571428571429,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_04_08_object_len_negative_count,0.7728571428571429,0.7728571428571429,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_08_12_object_len_mean,0.9557142857142857,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_08_12_object_len_std,0.9457142857142857,0.9457142857142857,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_08_12_object_len_min,0.9557142857142857,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_08_12_object_len_q25,0.9557142857142857,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_08_12_object_len_median,0.9557142857142857,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_08_12_object_len_q75,0.9557142857142857,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_08_12_object_len_q95,0.9557142857142857,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_08_12_object_len_q99,0.9557142857142857,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_08_12_object_len_max,0.9557142857142857,0.0,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_08_12_object_len_sum,0.9557142857142857,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_08_12_object_len_nonnull_count,0.9557142857142857,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_08_12_object_len_zero_count,0.9557142857142857,0.9557142857142857,invalid_or_constant,app_usage
mUsageStats_m_usage_stats_08_12_object_len_nonzero_count,0.9557142857142857,0.0,coverage_proxy,app_usage
mUsageStats_m_usage_stats_08_12_object_len_negative_count,0.9557142857142857,0.9557142857142857,invalid_or_constant,app_usage
mWifi_00_04_row_count,0.9785714285714285,0.06857142857142857,coverage_proxy,coverage_or_object_proxy
mWifi_04_08_row_count,0.9785714285714285,0.09,coverage_proxy,coverage_or_object_proxy
mWifi_08_12_row_count,0.9785714285714285,0.05285714285714286,coverage_proxy,coverage_or_object_proxy
mWifi_12_16_row_count,0.9785714285714285,0.03857142857142857,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_mean,0.94,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_std,0.9242857142857143,0.9242857142857143,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_min,0.94,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_q25,0.94,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_median,0.94,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_q75,0.94,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_q95,0.94,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_q99,0.94,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_max,0.94,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_sum,0.94,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_nonnull_count,0.94,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_zero_count,0.94,0.94,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_nonzero_count,0.94,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_12_16_object_len_negative_count,0.94,0.94,invalid_or_constant,coverage_or_object_proxy
mWifi_16_20_row_count,0.9785714285714285,0.05,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_mean,0.9285714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_std,0.92,0.92,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_min,0.9285714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_q25,0.9285714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_median,0.9285714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_q75,0.9285714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_q95,0.9285714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_q99,0.9285714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_max,0.9285714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_sum,0.9285714285714286,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_nonnull_count,0.9285714285714286,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_zero_count,0.9285714285714286,0.9285714285714286,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_nonzero_count,0.9285714285714286,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_16_20_object_len_negative_count,0.9285714285714286,0.9285714285714286,invalid_or_constant,coverage_or_object_proxy
mWifi_20_24_row_count,0.9785714285714285,0.04857142857142857,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_mean,0.93,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_std,0.9214285714285714,0.9214285714285714,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_min,0.93,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_q25,0.93,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_median,0.93,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_q75,0.93,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_q95,0.93,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_q99,0.93,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_max,0.93,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_sum,0.93,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_nonnull_count,0.93,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_zero_count,0.93,0.93,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_nonzero_count,0.93,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_20_24_object_len_negative_count,0.93,0.93,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_mean,0.91,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_std,0.8785714285714286,0.8785714285714286,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_min,0.91,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_q25,0.91,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_median,0.91,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_q75,0.91,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_q95,0.91,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_q99,0.91,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_max,0.91,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_sum,0.91,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_nonnull_count,0.91,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_zero_count,0.91,0.91,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_nonzero_count,0.91,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_00_04_object_len_negative_count,0.91,0.91,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_mean,0.8885714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_std,0.8728571428571429,0.8728571428571429,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_min,0.8885714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_q25,0.8885714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_median,0.8885714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_q75,0.8885714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_q95,0.8885714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_q99,0.8885714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_max,0.8885714285714286,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_sum,0.8885714285714286,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_nonnull_count,0.8885714285714286,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_zero_count,0.8885714285714286,0.8885714285714286,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_nonzero_count,0.8885714285714286,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_04_08_object_len_negative_count,0.8885714285714286,0.8885714285714286,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_mean,0.9257142857142857,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_std,0.9128571428571428,0.9128571428571428,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_min,0.9257142857142857,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_q25,0.9257142857142857,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_median,0.9257142857142857,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_q75,0.9257142857142857,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_q95,0.9257142857142857,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_q99,0.9257142857142857,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_max,0.9257142857142857,0.0,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_sum,0.9257142857142857,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_nonnull_count,0.9257142857142857,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_zero_count,0.9257142857142857,0.9257142857142857,invalid_or_constant,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_nonzero_count,0.9257142857142857,0.0,coverage_proxy,coverage_or_object_proxy
mWifi_m_wifi_08_12_object_len_negative_count,0.9257142857142857,0.9257142857142857,invalid_or_constant,coverage_or_object_proxy
wHr_00_04_row_count,0.9085714285714286,0.6628571428571428,coverage_proxy,heart_rate
wHr_04_08_row_count,0.9085714285714286,0.5442857142857143,coverage_proxy,heart_rate
wHr_08_12_row_count,0.9085714285714286,0.14,coverage_proxy,heart_rate
wHr_12_16_row_count,0.9085714285714286,0.07714285714285714,coverage_proxy,heart_rate
wHr_heart_rate_12_16_object_len_mean,0.8314285714285714,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_12_16_object_len_std,0.8285714285714286,0.8285714285714286,invalid_or_constant,heart_rate
wHr_heart_rate_12_16_object_len_min,0.8314285714285714,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_12_16_object_len_q25,0.8314285714285714,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_12_16_object_len_median,0.8314285714285714,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_12_16_object_len_q75,0.8314285714285714,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_12_16_object_len_q95,0.8314285714285714,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_12_16_object_len_q99,0.8314285714285714,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_12_16_object_len_max,0.8314285714285714,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_12_16_object_len_sum,0.8314285714285714,0.0,coverage_proxy,heart_rate
wHr_heart_rate_12_16_object_len_nonnull_count,0.8314285714285714,0.0,coverage_proxy,heart_rate
wHr_heart_rate_12_16_object_len_zero_count,0.8314285714285714,0.8314285714285714,invalid_or_constant,heart_rate
wHr_heart_rate_12_16_object_len_nonzero_count,0.8314285714285714,0.0,coverage_proxy,heart_rate
wHr_heart_rate_12_16_object_len_negative_count,0.8314285714285714,0.8314285714285714,invalid_or_constant,heart_rate
wHr_16_20_row_count,0.9085714285714286,0.07285714285714286,coverage_proxy,heart_rate
wHr_heart_rate_16_20_object_len_mean,0.8357142857142857,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_16_20_object_len_std,0.8242857142857143,0.8242857142857143,invalid_or_constant,heart_rate
wHr_heart_rate_16_20_object_len_min,0.8357142857142857,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_16_20_object_len_q25,0.8357142857142857,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_16_20_object_len_median,0.8357142857142857,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_16_20_object_len_q75,0.8357142857142857,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_16_20_object_len_q95,0.8357142857142857,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_16_20_object_len_q99,0.8357142857142857,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_16_20_object_len_max,0.8357142857142857,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_16_20_object_len_sum,0.8357142857142857,0.0,coverage_proxy,heart_rate
wHr_heart_rate_16_20_object_len_nonnull_count,0.8357142857142857,0.0,coverage_proxy,heart_rate
wHr_heart_rate_16_20_object_len_zero_count,0.8357142857142857,0.8357142857142857,invalid_or_constant,heart_rate
wHr_heart_rate_16_20_object_len_nonzero_count,0.8357142857142857,0.0,coverage_proxy,heart_rate
wHr_heart_rate_16_20_object_len_negative_count,0.8357142857142857,0.8357142857142857,invalid_or_constant,heart_rate
wHr_20_24_row_count,0.9085714285714286,0.2985714285714286,coverage_proxy,heart_rate
wHr_heart_rate_20_24_object_len_mean,0.61,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_20_24_object_len_std,0.5771428571428572,0.5771428571428572,invalid_or_constant,heart_rate
wHr_heart_rate_20_24_object_len_min,0.61,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_20_24_object_len_q25,0.61,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_20_24_object_len_median,0.61,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_20_24_object_len_q75,0.61,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_20_24_object_len_q95,0.61,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_20_24_object_len_q99,0.61,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_20_24_object_len_max,0.61,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_20_24_object_len_sum,0.61,0.0,coverage_proxy,heart_rate
wHr_heart_rate_20_24_object_len_nonnull_count,0.61,0.0,coverage_proxy,heart_rate
wHr_heart_rate_20_24_object_len_zero_count,0.61,0.61,invalid_or_constant,heart_rate
wHr_heart_rate_20_24_object_len_nonzero_count,0.61,0.0,coverage_proxy,heart_rate
wHr_heart_rate_20_24_object_len_negative_count,0.61,0.61,invalid_or_constant,heart_rate
wHr_heart_rate_04_08_object_len_mean,0.36428571428571427,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_04_08_object_len_std,0.33285714285714285,0.33285714285714285,invalid_or_constant,heart_rate
wHr_heart_rate_04_08_object_len_min,0.36428571428571427,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_04_08_object_len_q25,0.36428571428571427,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_04_08_object_len_median,0.36428571428571427,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_04_08_object_len_q75,0.36428571428571427,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_04_08_object_len_q95,0.36428571428571427,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_04_08_object_len_q99,0.36428571428571427,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_04_08_object_len_max,0.36428571428571427,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_04_08_object_len_sum,0.36428571428571427,0.0,coverage_proxy,heart_rate
wHr_heart_rate_04_08_object_len_nonnull_count,0.36428571428571427,0.0,coverage_proxy,heart_rate
wHr_heart_rate_04_08_object_len_zero_count,0.36428571428571427,0.36428571428571427,invalid_or_constant,heart_rate
wHr_heart_rate_04_08_object_len_nonzero_count,0.36428571428571427,0.0,coverage_proxy,heart_rate
wHr_heart_rate_04_08_object_len_negative_count,0.36428571428571427,0.36428571428571427,invalid_or_constant,heart_rate
wHr_heart_rate_08_12_object_len_mean,0.7685714285714286,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_08_12_object_len_std,0.7571428571428571,0.7571428571428571,invalid_or_constant,heart_rate
wHr_heart_rate_08_12_object_len_min,0.7685714285714286,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_08_12_object_len_q25,0.7685714285714286,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_08_12_object_len_median,0.7685714285714286,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_08_12_object_len_q75,0.7685714285714286,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_08_12_object_len_q95,0.7685714285714286,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_08_12_object_len_q99,0.7685714285714286,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_08_12_object_len_max,0.7685714285714286,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_08_12_object_len_sum,0.7685714285714286,0.0,coverage_proxy,heart_rate
wHr_heart_rate_08_12_object_len_nonnull_count,0.7685714285714286,0.0,coverage_proxy,heart_rate
wHr_heart_rate_08_12_object_len_zero_count,0.7685714285714286,0.7685714285714286,invalid_or_constant,heart_rate
wHr_heart_rate_08_12_object_len_nonzero_count,0.7685714285714286,0.0,coverage_proxy,heart_rate
wHr_heart_rate_08_12_object_len_negative_count,0.7685714285714286,0.7685714285714286,invalid_or_constant,heart_rate
wHr_heart_rate_00_04_object_len_mean,0.24571428571428572,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_00_04_object_len_std,0.2042857142857143,0.2042857142857143,invalid_or_constant,heart_rate
wHr_heart_rate_00_04_object_len_min,0.24571428571428572,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_00_04_object_len_q25,0.24571428571428572,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_00_04_object_len_median,0.24571428571428572,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_00_04_object_len_q75,0.24571428571428572,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_00_04_object_len_q95,0.24571428571428572,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_00_04_object_len_q99,0.24571428571428572,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_00_04_object_len_max,0.24571428571428572,0.0,invalid_or_constant,heart_rate
wHr_heart_rate_00_04_object_len_sum,0.24571428571428572,0.0,coverage_proxy,heart_rate
wHr_heart_rate_00_04_object_len_nonnull_count,0.24571428571428572,0.0,coverage_proxy,heart_rate
wHr_heart_rate_00_04_object_len_zero_count,0.24571428571428572,0.24571428571428572,invalid_or_constant,heart_rate
wHr_heart_rate_00_04_object_len_nonzero_count,0.24571428571428572,0.0,coverage_proxy,heart_rate
wHr_heart_rate_00_04_object_len_negative_count,0.24571428571428572,0.24571428571428572,invalid_or_constant,heart_rate
wLight_00_04_row_count,0.9485714285714286,0.14714285714285713,coverage_proxy,light
wLight_04_08_row_count,0.9485714285714286,0.1657142857142857,coverage_proxy,light
wLight_08_12_row_count,0.9485714285714286,0.054285714285714284,coverage_proxy,light
wLight_12_16_row_count,0.9485714285714286,0.03571428571428571,coverage_proxy,light
wLight_w_light_12_16_mean,0.9128571428571428,0.008571428571428572,actual_behavior,light
wLight_w_light_12_16_std,0.9128571428571428,0.008571428571428572,actual_behavior,light
wLight_w_light_12_16_min,0.9128571428571428,0.8042857142857143,actual_behavior,light
wLight_w_light_12_16_q25,0.9128571428571428,0.10857142857142857,actual_behavior,light
wLight_w_light_12_16_median,0.9128571428571428,0.04,actual_behavior,light
wLight_w_light_12_16_q75,0.9128571428571428,0.018571428571428572,actual_behavior,light
wLight_w_light_12_16_q95,0.9128571428571428,0.011428571428571429,actual_behavior,light
wLight_w_light_12_16_q99,0.9128571428571428,0.008571428571428572,actual_behavior,light
wLight_w_light_12_16_max,0.9128571428571428,0.008571428571428572,actual_behavior,light
wLight_w_light_12_16_sum,0.9128571428571428,0.008571428571428572,actual_behavior,light
wLight_w_light_12_16_nonnull_count,0.9128571428571428,0.0,coverage_proxy,light
wLight_w_light_12_16_zero_count,0.9128571428571428,0.10857142857142857,coverage_proxy,light
wLight_w_light_12_16_nonzero_count,0.9128571428571428,0.008571428571428572,coverage_proxy,light
wLight_w_light_12_16_negative_count,0.9128571428571428,0.9128571428571428,invalid_or_constant,light
wLight_16_20_row_count,0.9485714285714286,0.041428571428571426,coverage_proxy,light
wLight_20_24_row_count,0.9485714285714286,0.07428571428571429,coverage_proxy,light
wLight_w_light_20_24_mean,0.8742857142857143,0.05857142857142857,actual_behavior,light
wLight_w_light_20_24_std,0.8742857142857143,0.06142857142857143,actual_behavior,light
