split,subject_id,lifelog_date,sensor,row_count,present,missing
train,id09,2024-07-17,ch2025_mBle,0,0,1
train,id09,2024-07-17,ch2025_mGps,1222,1,0
train,id09,2024-07-17,ch2025_mLight,120,1,0
train,id09,2024-07-17,ch2025_mScreenStatus,1221,1,0
train,id09,2024-07-17,ch2025_mUsageStats,63,1,0
train,id09,2024-07-17,ch2025_mWifi,120,1,0
train,id09,2024-07-17,ch2025_wHr,1169,1,0
train,id09,2024-07-17,ch2025_wLight,1325,1,0
train,id09,2024-07-17,ch2025_wPedo,1327,1,0
train,id09,2024-07-18,ch2025_mACStatus,1341,1,0
train,id09,2024-07-18,ch2025_mActivity,1371,1,0
train,id09,2024-07-18,ch2025_mAmbience,660,1,0
train,id09,2024-07-18,ch2025_mBle,33,1,0
train,id09,2024-07-18,ch2025_mGps,1371,1,0
train,id09,2024-07-18,ch2025_mLight,138,1,0
train,id09,2024-07-18,ch2025_mScreenStatus,1351,1,0
train,id09,2024-07-18,ch2025_mUsageStats,58,1,0
train,id09,2024-07-18,ch2025_mWifi,125,1,0
train,id09,2024-07-18,ch2025_wHr,853,1,0
train,id09,2024-07-18,ch2025_wLight,1269,1,0
train,id09,2024-07-18,ch2025_wPedo,1379,1,0
train,id09,2024-07-19,ch2025_mACStatus,1410,1,0
train,id09,2024-07-19,ch2025_mActivity,1440,1,0
train,id09,2024-07-19,ch2025_mAmbience,720,1,0
train,id09,2024-07-19,ch2025_mBle,33,1,0
train,id09,2024-07-19,ch2025_mGps,1425,1,0
train,id09,2024-07-19,ch2025_mLight,144,1,0
train,id09,2024-07-19,ch2025_mScreenStatus,1420,1,0
train,id09,2024-07-19,ch2025_mUsageStats,57,1,0
train,id09,2024-07-19,ch2025_mWifi,143,1,0
train,id09,2024-07-19,ch2025_wHr,870,1,0
train,id09,2024-07-19,ch2025_wLight,1070,1,0
train,id09,2024-07-19,ch2025_wPedo,1340,1,0
train,id09,2024-07-20,ch2025_mACStatus,1400,1,0
train,id09,2024-07-20,ch2025_mActivity,1440,1,0
train,id09,2024-07-20,ch2025_mAmbience,720,1,0
train,id09,2024-07-20,ch2025_mBle,61,1,0
train,id09,2024-07-20,ch2025_mGps,1440,1,0
train,id09,2024-07-20,ch2025_mLight,144,1,0
train,id09,2024-07-20,ch2025_mScreenStatus,1410,1,0
train,id09,2024-07-20,ch2025_mUsageStats,50,1,0
train,id09,2024-07-20,ch2025_mWifi,144,1,0
train,id09,2024-07-20,ch2025_wHr,646,1,0
train,id09,2024-07-20,ch2025_wLight,1244,1,0
train,id09,2024-07-20,ch2025_wPedo,1320,1,0
train,id09,2024-07-21,ch2025_mACStatus,1440,1,0
train,id09,2024-07-21,ch2025_mActivity,1440,1,0
train,id09,2024-07-21,ch2025_mAmbience,720,1,0
train,id09,2024-07-21,ch2025_mBle,47,1,0
train,id09,2024-07-21,ch2025_mGps,1440,1,0
train,id09,2024-07-21,ch2025_mLight,144,1,0
train,id09,2024-07-21,ch2025_mScreenStatus,1420,1,0
train,id09,2024-07-21,ch2025_mUsageStats,48,1,0
train,id09,2024-07-21,ch2025_mWifi,144,1,0
train,id09,2024-07-21,ch2025_wHr,659,1,0
train,id09,2024-07-21,ch2025_wLight,788,1,0
train,id09,2024-07-21,ch2025_wPedo,948,1,0
train,id09,2024-07-22,ch2025_mACStatus,1410,1,0
train,id09,2024-07-22,ch2025_mActivity,1440,1,0
train,id09,2024-07-22,ch2025_mAmbience,720,1,0
train,id09,2024-07-22,ch2025_mBle,30,1,0
train,id09,2024-07-22,ch2025_mGps,1440,1,0
train,id09,2024-07-22,ch2025_mLight,144,1,0
train,id09,2024-07-22,ch2025_mScreenStatus,1390,1,0
train,id09,2024-07-22,ch2025_mUsageStats,65,1,0
train,id09,2024-07-22,ch2025_mWifi,142,1,0
train,id09,2024-07-22,ch2025_wHr,1166,1,0
train,id09,2024-07-22,ch2025_wLight,1351,1,0
train,id09,2024-07-22,ch2025_wPedo,1339,1,0
train,id09,2024-07-23,ch2025_mACStatus,1261,1,0
train,id09,2024-07-23,ch2025_mActivity,1301,1,0
train,id09,2024-07-23,ch2025_mAmbience,630,1,0
train,id09,2024-07-23,ch2025_mBle,44,1,0
train,id09,2024-07-23,ch2025_mGps,1294,1,0
train,id09,2024-07-23,ch2025_mLight,131,1,0
train,id09,2024-07-23,ch2025_mScreenStatus,1291,1,0
train,id09,2024-07-23,ch2025_mUsageStats,65,1,0
train,id09,2024-07-23,ch2025_mWifi,129,1,0
train,id09,2024-07-23,ch2025_wHr,749,1,0
train,id09,2024-07-23,ch2025_wLight,1331,1,0
train,id09,2024-07-23,ch2025_wPedo,1273,1,0
train,id09,2024-07-25,ch2025_mACStatus,1430,1,0
train,id09,2024-07-25,ch2025_mActivity,1440,1,0
train,id09,2024-07-25,ch2025_mAmbience,720,1,0
train,id09,2024-07-25,ch2025_mBle,15,1,0
train,id09,2024-07-25,ch2025_mGps,1330,1,0
train,id09,2024-07-25,ch2025_mLight,144,1,0
train,id09,2024-07-25,ch2025_mScreenStatus,1420,1,0
train,id09,2024-07-25,ch2025_mUsageStats,51,1,0
train,id09,2024-07-25,ch2025_mWifi,135,1,0
train,id09,2024-07-25,ch2025_wHr,941,1,0
train,id09,2024-07-25,ch2025_wLight,1244,1,0
train,id09,2024-07-25,ch2025_wPedo,1356,1,0
train,id09,2024-07-26,ch2025_mACStatus,1219,1,0
train,id09,2024-07-26,ch2025_mActivity,1239,1,0
train,id09,2024-07-26,ch2025_mAmbience,600,1,0
train,id09,2024-07-26,ch2025_mBle,19,1,0
train,id09,2024-07-26,ch2025_mGps,1235,1,0
train,id09,2024-07-26,ch2025_mLight,125,1,0
train,id09,2024-07-26,ch2025_mScreenStatus,1229,1,0
train,id09,2024-07-26,ch2025_mUsageStats,38,1,0
train,id09,2024-07-26,ch2025_mWifi,124,1,0
train,id09,2024-07-26,ch2025_wHr,962,1,0
train,id09,2024-07-26,ch2025_wLight,1437,1,0
train,id09,2024-07-26,ch2025_wPedo,1096,1,0
train,id09,2024-07-27,ch2025_mACStatus,1390,1,0
train,id09,2024-07-27,ch2025_mActivity,1440,1,0
train,id09,2024-07-27,ch2025_mAmbience,720,1,0
train,id09,2024-07-27,ch2025_mBle,39,1,0
train,id09,2024-07-27,ch2025_mGps,1440,1,0
train,id09,2024-07-27,ch2025_mLight,144,1,0
train,id09,2024-07-27,ch2025_mScreenStatus,1420,1,0
train,id09,2024-07-27,ch2025_mUsageStats,43,1,0
train,id09,2024-07-27,ch2025_mWifi,141,1,0
train,id09,2024-07-27,ch2025_wHr,707,1,0
train,id09,2024-07-27,ch2025_wLight,701,1,0
train,id09,2024-07-27,ch2025_wPedo,682,1,0
train,id09,2024-07-29,ch2025_mACStatus,1380,1,0
train,id09,2024-07-29,ch2025_mActivity,1440,1,0
train,id09,2024-07-29,ch2025_mAmbience,720,1,0
train,id09,2024-07-29,ch2025_mBle,52,1,0
train,id09,2024-07-29,ch2025_mGps,1437,1,0
train,id09,2024-07-29,ch2025_mLight,144,1,0
train,id09,2024-07-29,ch2025_mScreenStatus,1410,1,0
train,id09,2024-07-29,ch2025_mUsageStats,62,1,0
train,id09,2024-07-29,ch2025_mWifi,131,1,0
train,id09,2024-07-29,ch2025_wHr,856,1,0
train,id09,2024-07-29,ch2025_wLight,1341,1,0
train,id09,2024-07-29,ch2025_wPedo,1417,1,0
train,id09,2024-07-30,ch2025_mACStatus,1148,1,0
train,id09,2024-07-30,ch2025_mActivity,1168,1,0
train,id09,2024-07-30,ch2025_mAmbience,567,1,0
train,id09,2024-07-30,ch2025_mBle,24,1,0
train,id09,2024-07-30,ch2025_mGps,1166,1,0
train,id09,2024-07-30,ch2025_mLight,118,1,0
train,id09,2024-07-30,ch2025_mScreenStatus,1128,1,0
train,id09,2024-07-30,ch2025_mUsageStats,39,1,0
train,id09,2024-07-30,ch2025_mWifi,108,1,0
train,id09,2024-07-30,ch2025_wHr,901,1,0
train,id09,2024-07-30,ch2025_wLight,1343,1,0
train,id09,2024-07-30,ch2025_wPedo,1165,1,0
train,id09,2024-08-01,ch2025_mACStatus,1440,1,0
train,id09,2024-08-01,ch2025_mActivity,1440,1,0
train,id09,2024-08-01,ch2025_mAmbience,720,1,0
train,id09,2024-08-01,ch2025_mBle,41,1,0
train,id09,2024-08-01,ch2025_mGps,1440,1,0
train,id09,2024-08-01,ch2025_mLight,144,1,0
train,id09,2024-08-01,ch2025_mScreenStatus,1440,1,0
train,id09,2024-08-01,ch2025_mUsageStats,56,1,0
train,id09,2024-08-01,ch2025_mWifi,144,1,0
train,id09,2024-08-01,ch2025_wHr,714,1,0
train,id09,2024-08-01,ch2025_wLight,1246,1,0
train,id09,2024-08-01,ch2025_wPedo,1320,1,0
train,id09,2024-08-03,ch2025_mACStatus,1440,1,0
train,id09,2024-08-03,ch2025_mActivity,1440,1,0
train,id09,2024-08-03,ch2025_mAmbience,720,1,0
train,id09,2024-08-03,ch2025_mBle,42,1,0
train,id09,2024-08-03,ch2025_mGps,1440,1,0
train,id09,2024-08-03,ch2025_mLight,144,1,0
train,id09,2024-08-03,ch2025_mScreenStatus,1430,1,0
train,id09,2024-08-03,ch2025_mUsageStats,75,1,0
train,id09,2024-08-03,ch2025_mWifi,139,1,0
train,id09,2024-08-03,ch2025_wHr,913,1,0
train,id09,2024-08-03,ch2025_wLight,1252,1,0
train,id09,2024-08-03,ch2025_wPedo,1348,1,0
train,id09,2024-08-04,ch2025_mACStatus,1420,1,0
train,id09,2024-08-04,ch2025_mActivity,1440,1,0
train,id09,2024-08-04,ch2025_mAmbience,720,1,0
train,id09,2024-08-04,ch2025_mBle,28,1,0
train,id09,2024-08-04,ch2025_mGps,1213,1,0
train,id09,2024-08-04,ch2025_mLight,144,1,0
train,id09,2024-08-04,ch2025_mScreenStatus,1430,1,0
train,id09,2024-08-04,ch2025_mUsageStats,46,1,0
train,id09,2024-08-04,ch2025_mWifi,126,1,0
train,id09,2024-08-04,ch2025_wHr,444,1,0
train,id09,2024-08-04,ch2025_wLight,1228,1,0
train,id09,2024-08-04,ch2025_wPedo,1371,1,0
train,id09,2024-08-21,ch2025_mACStatus,1400,1,0
train,id09,2024-08-21,ch2025_mActivity,1440,1,0
train,id09,2024-08-21,ch2025_mAmbience,720,1,0
train,id09,2024-08-21,ch2025_mBle,33,1,0
train,id09,2024-08-21,ch2025_mGps,1384,1,0
train,id09,2024-08-21,ch2025_mLight,144,1,0
train,id09,2024-08-21,ch2025_mScreenStatus,1410,1,0
train,id09,2024-08-21,ch2025_mUsageStats,45,1,0
train,id09,2024-08-21,ch2025_mWifi,121,1,0
train,id09,2024-08-21,ch2025_wHr,651,1,0
train,id09,2024-08-21,ch2025_wLight,1072,1,0
train,id09,2024-08-21,ch2025_wPedo,1356,1,0
train,id09,2024-08-22,ch2025_mACStatus,1347,1,0
train,id09,2024-08-22,ch2025_mActivity,1387,1,0
train,id09,2024-08-22,ch2025_mAmbience,679,1,0
train,id09,2024-08-22,ch2025_mBle,33,1,0
train,id09,2024-08-22,ch2025_mGps,1332,1,0
train,id09,2024-08-22,ch2025_mLight,139,1,0
train,id09,2024-08-22,ch2025_mScreenStatus,1387,1,0
train,id09,2024-08-22,ch2025_mUsageStats,54,1,0
train,id09,2024-08-22,ch2025_mWifi,100,1,0
train,id09,2024-08-22,ch2025_wHr,687,1,0
train,id09,2024-08-22,ch2025_wLight,1189,1,0
train,id09,2024-08-22,ch2025_wPedo,1440,1,0
train,id09,2024-08-23,ch2025_mACStatus,1390,1,0
train,id09,2024-08-23,ch2025_mActivity,1440,1,0
train,id09,2024-08-23,ch2025_mAmbience,720,1,0
train,id09,2024-08-23,ch2025_mBle,43,1,0
train,id09,2024-08-23,ch2025_mGps,1432,1,0
train,id09,2024-08-23,ch2025_mLight,144,1,0
train,id09,2024-08-23,ch2025_mScreenStatus,1420,1,0
train,id09,2024-08-23,ch2025_mUsageStats,50,1,0
train,id09,2024-08-23,ch2025_mWifi,144,1,0
train,id09,2024-08-23,ch2025_wHr,629,1,0
train,id09,2024-08-23,ch2025_wLight,1087,1,0
train,id09,2024-08-23,ch2025_wPedo,1263,1,0
train,id09,2024-08-24,ch2025_mACStatus,1430,1,0
train,id09,2024-08-24,ch2025_mActivity,1440,1,0
train,id09,2024-08-24,ch2025_mAmbience,720,1,0
train,id09,2024-08-24,ch2025_mBle,26,1,0
train,id09,2024-08-24,ch2025_mGps,1439,1,0
train,id09,2024-08-24,ch2025_mLight,144,1,0
train,id09,2024-08-24,ch2025_mScreenStatus,1430,1,0
train,id09,2024-08-24,ch2025_mUsageStats,60,1,0
train,id09,2024-08-24,ch2025_mWifi,144,1,0
train,id09,2024-08-24,ch2025_wHr,939,1,0
train,id09,2024-08-24,ch2025_wLight,1437,1,0
train,id09,2024-08-24,ch2025_wPedo,1440,1,0
train,id09,2024-08-26,ch2025_mACStatus,1430,1,0
train,id09,2024-08-26,ch2025_mActivity,1440,1,0
train,id09,2024-08-26,ch2025_mAmbience,720,1,0
train,id09,2024-08-26,ch2025_mBle,43,1,0
train,id09,2024-08-26,ch2025_mGps,1440,1,0
train,id09,2024-08-26,ch2025_mLight,144,1,0
train,id09,2024-08-26,ch2025_mScreenStatus,1420,1,0
train,id09,2024-08-26,ch2025_mUsageStats,68,1,0
train,id09,2024-08-26,ch2025_mWifi,144,1,0
train,id09,2024-08-26,ch2025_wHr,665,1,0
train,id09,2024-08-26,ch2025_wLight,883,1,0
train,id09,2024-08-26,ch2025_wPedo,799,1,0
train,id09,2024-08-27,ch2025_mACStatus,1151,1,0
train,id09,2024-08-27,ch2025_mActivity,1171,1,0
train,id09,2024-08-27,ch2025_mAmbience,587,1,0
train,id09,2024-08-27,ch2025_mBle,28,1,0
train,id09,2024-08-27,ch2025_mGps,1166,1,0
train,id09,2024-08-27,ch2025_mLight,118,1,0
train,id09,2024-08-27,ch2025_mScreenStatus,1151,1,0
train,id09,2024-08-27,ch2025_mUsageStats,52,1,0
train,id09,2024-08-27,ch2025_mWifi,117,1,0
train,id09,2024-08-27,ch2025_wHr,639,1,0
train,id09,2024-08-27,ch2025_wLight,1258,1,0
train,id09,2024-08-27,ch2025_wPedo,1324,1,0
train,id09,2024-08-28,ch2025_mACStatus,890,1,0
train,id09,2024-08-28,ch2025_mActivity,900,1,0
train,id09,2024-08-28,ch2025_mAmbience,450,1,0
train,id09,2024-08-28,ch2025_mBle,21,1,0
train,id09,2024-08-28,ch2025_mGps,909,1,0
train,id09,2024-08-28,ch2025_mLight,91,1,0
train,id09,2024-08-28,ch2025_mScreenStatus,880,1,0
train,id09,2024-08-28,ch2025_mUsageStats,43,1,0
train,id09,2024-08-28,ch2025_mWifi,90,1,0
train,id09,2024-08-28,ch2025_wHr,598,1,0
train,id09,2024-08-28,ch2025_wLight,1243,1,0
train,id09,2024-08-28,ch2025_wPedo,1380,1,0
train,id09,2024-08-29,ch2025_mACStatus,1362,1,0
train,id09,2024-08-29,ch2025_mActivity,1392,1,0
train,id09,2024-08-29,ch2025_mAmbience,676,1,0
train,id09,2024-08-29,ch2025_mBle,28,1,0
train,id09,2024-08-29,ch2025_mGps,1389,1,0
train,id09,2024-08-29,ch2025_mLight,140,1,0
train,id09,2024-08-29,ch2025_mScreenStatus,1322,1,0
train,id09,2024-08-29,ch2025_mUsageStats,48,1,0
train,id09,2024-08-29,ch2025_mWifi,139,1,0
train,id09,2024-08-29,ch2025_wHr,881,1,0
train,id09,2024-08-29,ch2025_wLight,1247,1,0
train,id09,2024-08-29,ch2025_wPedo,1420,1,0
train,id09,2024-08-30,ch2025_mACStatus,1410,1,0
train,id09,2024-08-30,ch2025_mActivity,1440,1,0
train,id09,2024-08-30,ch2025_mAmbience,720,1,0
train,id09,2024-08-30,ch2025_mBle,76,1,0
train,id09,2024-08-30,ch2025_mGps,1404,1,0
train,id09,2024-08-30,ch2025_mLight,144,1,0
train,id09,2024-08-30,ch2025_mScreenStatus,1410,1,0
train,id09,2024-08-30,ch2025_mUsageStats,56,1,0
train,id09,2024-08-30,ch2025_mWifi,141,1,0
train,id09,2024-08-30,ch2025_wHr,779,1,0
train,id09,2024-08-30,ch2025_wLight,1302,1,0
train,id09,2024-08-30,ch2025_wPedo,1353,1,0
train,id09,2024-08-31,ch2025_mACStatus,1402,1,0
train,id09,2024-08-31,ch2025_mActivity,1432,1,0
train,id09,2024-08-31,ch2025_mAmbience,714,1,0
train,id09,2024-08-31,ch2025_mBle,32,1,0
train,id09,2024-08-31,ch2025_mGps,1300,1,0
train,id09,2024-08-31,ch2025_mLight,144,1,0
train,id09,2024-08-31,ch2025_mScreenStatus,1422,1,0
train,id09,2024-08-31,ch2025_mUsageStats,44,1,0
train,id09,2024-08-31,ch2025_mWifi,132,1,0
train,id09,2024-08-31,ch2025_wHr,625,1,0
train,id09,2024-08-31,ch2025_wLight,1254,1,0
train,id09,2024-08-31,ch2025_wPedo,1340,1,0
train,id09,2024-09-01,ch2025_mACStatus,1440,1,0
train,id09,2024-09-01,ch2025_mActivity,1440,1,0
train,id09,2024-09-01,ch2025_mAmbience,720,1,0
train,id09,2024-09-01,ch2025_mBle,11,1,0
train,id09,2024-09-01,ch2025_mGps,1440,1,0
train,id09,2024-09-01,ch2025_mLight,144,1,0
train,id09,2024-09-01,ch2025_mScreenStatus,1440,1,0
train,id09,2024-09-01,ch2025_mUsageStats,23,1,0
train,id09,2024-09-01,ch2025_mWifi,136,1,0
train,id09,2024-09-01,ch2025_wHr,592,1,0
train,id09,2024-09-01,ch2025_wLight,1346,1,0
train,id09,2024-09-01,ch2025_wPedo,1380,1,0
train,id09,2024-09-02,ch2025_mACStatus,1440,1,0
train,id09,2024-09-02,ch2025_mActivity,1440,1,0
train,id09,2024-09-02,ch2025_mAmbience,720,1,0
train,id09,2024-09-02,ch2025_mBle,22,1,0
train,id09,2024-09-02,ch2025_mGps,1440,1,0
train,id09,2024-09-02,ch2025_mLight,144,1,0
train,id09,2024-09-02,ch2025_mScreenStatus,1440,1,0
train,id09,2024-09-02,ch2025_mUsageStats,40,1,0
train,id09,2024-09-02,ch2025_mWifi,144,1,0
train,id09,2024-09-02,ch2025_wHr,694,1,0
train,id09,2024-09-02,ch2025_wLight,1193,1,0
train,id09,2024-09-02,ch2025_wPedo,1087,1,0
train,id09,2024-09-03,ch2025_mACStatus,1440,1,0
train,id09,2024-09-03,ch2025_mActivity,1440,1,0
train,id09,2024-09-03,ch2025_mAmbience,720,1,0
train,id09,2024-09-03,ch2025_mBle,33,1,0
train,id09,2024-09-03,ch2025_mGps,1439,1,0
train,id09,2024-09-03,ch2025_mLight,144,1,0
train,id09,2024-09-03,ch2025_mScreenStatus,1440,1,0
train,id09,2024-09-03,ch2025_mUsageStats,54,1,0
train,id09,2024-09-03,ch2025_mWifi,143,1,0
train,id09,2024-09-03,ch2025_wHr,535,1,0
train,id09,2024-09-03,ch2025_wLight,1128,1,0
train,id09,2024-09-03,ch2025_wPedo,1206,1,0
train,id10,2024-07-06,ch2025_mACStatus,1360,1,0
train,id10,2024-07-06,ch2025_mActivity,1440,1,0
train,id10,2024-07-06,ch2025_mAmbience,720,1,0
train,id10,2024-07-06,ch2025_mBle,68,1,0
train,id10,2024-07-06,ch2025_mGps,1014,1,0
train,id10,2024-07-06,ch2025_mLight,144,1,0
train,id10,2024-07-06,ch2025_mScreenStatus,1360,1,0
train,id10,2024-07-06,ch2025_mUsageStats,75,1,0
train,id10,2024-07-06,ch2025_mWifi,110,1,0
train,id10,2024-07-06,ch2025_wHr,674,1,0
train,id10,2024-07-06,ch2025_wLight,1262,1,0
train,id10,2024-07-06,ch2025_wPedo,1282,1,0
train,id10,2024-07-07,ch2025_mACStatus,1299,1,0
train,id10,2024-07-07,ch2025_mActivity,1439,1,0
train,id10,2024-07-07,ch2025_mAmbience,720,1,0
train,id10,2024-07-07,ch2025_mBle,63,1,0
train,id10,2024-07-07,ch2025_mGps,1269,1,0
train,id10,2024-07-07,ch2025_mLight,144,1,0
train,id10,2024-07-07,ch2025_mScreenStatus,1329,1,0
train,id10,2024-07-07,ch2025_mUsageStats,71,1,0
train,id10,2024-07-07,ch2025_mWifi,131,1,0
train,id10,2024-07-07,ch2025_wHr,613,1,0
train,id10,2024-07-07,ch2025_wLight,973,1,0
train,id10,2024-07-07,ch2025_wPedo,1420,1,0
train,id10,2024-07-08,ch2025_mACStatus,1270,1,0
train,id10,2024-07-08,ch2025_mActivity,1430,1,0
train,id10,2024-07-08,ch2025_mAmbience,720,1,0
train,id10,2024-07-08,ch2025_mBle,44,1,0
train,id10,2024-07-08,ch2025_mGps,884,1,0
train,id10,2024-07-08,ch2025_mLight,144,1,0
train,id10,2024-07-08,ch2025_mScreenStatus,1360,1,0
train,id10,2024-07-08,ch2025_mUsageStats,83,1,0
train,id10,2024-07-08,ch2025_mWifi,114,1,0
train,id10,2024-07-08,ch2025_wHr,922,1,0
train,id10,2024-07-08,ch2025_wLight,1334,1,0
train,id10,2024-07-08,ch2025_wPedo,1440,1,0
train,id10,2024-07-09,ch2025_mACStatus,1390,1,0
train,id10,2024-07-09,ch2025_mActivity,1440,1,0
train,id10,2024-07-09,ch2025_mAmbience,720,1,0
train,id10,2024-07-09,ch2025_mBle,40,1,0
train,id10,2024-07-09,ch2025_mGps,986,1,0
train,id10,2024-07-09,ch2025_mLight,144,1,0
train,id10,2024-07-09,ch2025_mScreenStatus,1370,1,0
train,id10,2024-07-09,ch2025_mUsageStats,70,1,0
train,id10,2024-07-09,ch2025_mWifi,121,1,0
train,id10,2024-07-09,ch2025_wHr,757,1,0
train,id10,2024-07-09,ch2025_wLight,1285,1,0
train,id10,2024-07-09,ch2025_wPedo,1306,1,0
train,id10,2024-07-11,ch2025_mACStatus,1370,1,0
train,id10,2024-07-11,ch2025_mActivity,1439,1,0
train,id10,2024-07-11,ch2025_mAmbience,720,1,0
train,id10,2024-07-11,ch2025_mBle,46,1,0
train,id10,2024-07-11,ch2025_mGps,977,1,0
train,id10,2024-07-11,ch2025_mLight,144,1,0
train,id10,2024-07-11,ch2025_mScreenStatus,1380,1,0
train,id10,2024-07-11,ch2025_mUsageStats,65,1,0
train,id10,2024-07-11,ch2025_mWifi,118,1,0
train,id10,2024-07-11,ch2025_wHr,710,1,0
train,id10,2024-07-11,ch2025_wLight,996,1,0
train,id10,2024-07-11,ch2025_wPedo,971,1,0
train,id10,2024-07-12,ch2025_mACStatus,1330,1,0
train,id10,2024-07-12,ch2025_mActivity,1430,1,0
train,id10,2024-07-12,ch2025_mAmbience,720,1,0
train,id10,2024-07-12,ch2025_mBle,27,1,0
train,id10,2024-07-12,ch2025_mGps,912,1,0
train,id10,2024-07-12,ch2025_mLight,144,1,0
train,id10,2024-07-12,ch2025_mScreenStatus,1309,1,0
train,id10,2024-07-12,ch2025_mUsageStats,64,1,0
train,id10,2024-07-12,ch2025_mWifi,113,1,0
train,id10,2024-07-12,ch2025_wHr,751,1,0
train,id10,2024-07-12,ch2025_wLight,1356,1,0
train,id10,2024-07-12,ch2025_wPedo,1286,1,0
train,id10,2024-07-13,ch2025_mACStatus,1279,1,0
train,id10,2024-07-13,ch2025_mActivity,1429,1,0
train,id10,2024-07-13,ch2025_mAmbience,720,1,0
train,id10,2024-07-13,ch2025_mBle,54,1,0
train,id10,2024-07-13,ch2025_mGps,1148,1,0
train,id10,2024-07-13,ch2025_mLight,144,1,0
train,id10,2024-07-13,ch2025_mScreenStatus,1399,1,0
train,id10,2024-07-13,ch2025_mUsageStats,92,1,0
train,id10,2024-07-13,ch2025_mWifi,131,1,0
train,id10,2024-07-13,ch2025_wHr,814,1,0
train,id10,2024-07-13,ch2025_wLight,812,1,0
train,id10,2024-07-13,ch2025_wPedo,781,1,0
train,id10,2024-07-14,ch2025_mACStatus,1330,1,0
train,id10,2024-07-14,ch2025_mActivity,1440,1,0
train,id10,2024-07-14,ch2025_mAmbience,720,1,0
train,id10,2024-07-14,ch2025_mBle,28,1,0
train,id10,2024-07-14,ch2025_mGps,905,1,0
train,id10,2024-07-14,ch2025_mLight,144,1,0
train,id10,2024-07-14,ch2025_mScreenStatus,1380,1,0
train,id10,2024-07-14,ch2025_mUsageStats,59,1,0
train,id10,2024-07-14,ch2025_mWifi,111,1,0
train,id10,2024-07-14,ch2025_wHr,667,1,0
train,id10,2024-07-14,ch2025_wLight,1180,1,0
train,id10,2024-07-14,ch2025_wPedo,1363,1,0
train,id10,2024-07-15,ch2025_mACStatus,1360,1,0
train,id10,2024-07-15,ch2025_mActivity,1430,1,0
train,id10,2024-07-15,ch2025_mAmbience,720,1,0
train,id10,2024-07-15,ch2025_mBle,61,1,0
train,id10,2024-07-15,ch2025_mGps,1065,1,0
train,id10,2024-07-15,ch2025_mLight,144,1,0
train,id10,2024-07-15,ch2025_mScreenStatus,1390,1,0
train,id10,2024-07-15,ch2025_mUsageStats,93,1,0
train,id10,2024-07-15,ch2025_mWifi,126,1,0
train,id10,2024-07-15,ch2025_wHr,1041,1,0
train,id10,2024-07-15,ch2025_wLight,1332,1,0
train,id10,2024-07-15,ch2025_wPedo,1440,1,0
train,id10,2024-07-17,ch2025_mACStatus,1370,1,0
train,id10,2024-07-17,ch2025_mActivity,1430,1,0
train,id10,2024-07-17,ch2025_mAmbience,720,1,0
train,id10,2024-07-17,ch2025_mBle,46,1,0
train,id10,2024-07-17,ch2025_mGps,964,1,0
train,id10,2024-07-17,ch2025_mLight,144,1,0
train,id10,2024-07-17,ch2025_mScreenStatus,1350,1,0
train,id10,2024-07-17,ch2025_mUsageStats,51,1,0
train,id10,2024-07-17,ch2025_mWifi,111,1,0
train,id10,2024-07-17,ch2025_wHr,792,1,0
train,id10,2024-07-17,ch2025_wLight,912,1,0
train,id10,2024-07-17,ch2025_wPedo,918,1,0
train,id10,2024-07-19,ch2025_mACStatus,1360,1,0
train,id10,2024-07-19,ch2025_mActivity,1430,1,0
train,id10,2024-07-19,ch2025_mAmbience,720,1,0
train,id10,2024-07-19,ch2025_mBle,52,1,0
train,id10,2024-07-19,ch2025_mGps,1034,1,0
train,id10,2024-07-19,ch2025_mLight,144,1,0
train,id10,2024-07-19,ch2025_mScreenStatus,1320,1,0
train,id10,2024-07-19,ch2025_mUsageStats,69,1,0
train,id10,2024-07-19,ch2025_mWifi,114,1,0
train,id10,2024-07-19,ch2025_wHr,928,1,0
train,id10,2024-07-19,ch2025_wLight,1348,1,0
train,id10,2024-07-19,ch2025_wPedo,1332,1,0
train,id10,2024-07-20,ch2025_mACStatus,1359,1,0
train,id10,2024-07-20,ch2025_mActivity,1439,1,0
train,id10,2024-07-20,ch2025_mAmbience,720,1,0
train,id10,2024-07-20,ch2025_mBle,97,1,0
train,id10,2024-07-20,ch2025_mGps,1328,1,0
train,id10,2024-07-20,ch2025_mLight,144,1,0
train,id10,2024-07-20,ch2025_mScreenStatus,1349,1,0
train,id10,2024-07-20,ch2025_mUsageStats,104,1,0
train,id10,2024-07-20,ch2025_mWifi,136,1,0
train,id10,2024-07-20,ch2025_wHr,656,1,0
train,id10,2024-07-20,ch2025_wLight,1283,1,0
train,id10,2024-07-20,ch2025_wPedo,1243,1,0
train,id10,2024-07-21,ch2025_mACStatus,1380,1,0
train,id10,2024-07-21,ch2025_mActivity,1440,1,0
train,id10,2024-07-21,ch2025_mAmbience,720,1,0
train,id10,2024-07-21,ch2025_mBle,30,1,0
train,id10,2024-07-21,ch2025_mGps,872,1,0
train,id10,2024-07-21,ch2025_mLight,144,1,0
train,id10,2024-07-21,ch2025_mScreenStatus,1340,1,0
train,id10,2024-07-21,ch2025_mUsageStats,44,1,0
train,id10,2024-07-21,ch2025_mWifi,101,1,0
train,id10,2024-07-21,ch2025_wHr,826,1,0
train,id10,2024-07-21,ch2025_wLight,1236,1,0
